,rowkey,time,id,is_risk,time_1,time_2
3659,51729,2015-01-09 17:57:11.0,28925,0,2015-01-09 17:57:11,1420826231
3673,51842,2015-01-09 18:18:08.0,5415,0,2015-01-09 18:18:08,1420827488
3677,51871,2015-01-09 18:24:06.0,109428,0,2015-01-09 18:24:06,1420827846
3682,51959,2015-01-09 18:41:15.0,37655,0,2015-01-09 18:41:15,1420828875
3687,51997,2015-01-09 18:49:36.0,139847,0,2015-01-09 18:49:36,1420829376
3689,52022,2015-01-09 18:54:15.0,67663,0,2015-01-09 18:54:15,1420829655
3711,52262,2015-01-09 19:51:05.0,63877,0,2015-01-09 19:51:05,1420833065
3718,52318,2015-01-09 20:00:05.0,37771,0,2015-01-09 20:00:05,1420833605
3719,52331,2015-01-09 20:02:19.0,133774,0,2015-01-09 20:02:19,1420833739
3744,52532,2015-01-09 20:31:20.0,16248,0,2015-01-09 20:31:20,1420835480
3746,52566,2015-01-09 20:36:55.0,164556,0,2015-01-09 20:36:55,1420835815
3749,52592,2015-01-09 20:41:10.0,72259,0,2015-01-09 20:41:10,1420836070
3750,52593,2015-01-09 20:41:18.0,72259,0,2015-01-09 20:41:18,1420836078
3760,52665,2015-01-09 20:51:50.0,125016,0,2015-01-09 20:51:50,1420836710
3773,52773,2015-01-09 21:06:16.0,79394,0,2015-01-09 21:06:16,1420837576
3776,52791,2015-01-09 21:09:15.0,9968,0,2015-01-09 21:09:15,1420837755
3779,52812,2015-01-09 21:13:52.0,67659,0,2015-01-09 21:13:52,1420838032
3782,52841,2015-01-09 21:18:46.0,52893,0,2015-01-09 21:18:46,1420838326
3784,52907,2015-01-09 21:32:54.0,31850,0,2015-01-09 21:32:54,1420839174
3793,52991,2015-01-09 21:45:24.0,56977,0,2015-01-09 21:45:24,1420839924
3799,53029,2015-01-09 21:48:53.0,10501,0,2015-01-09 21:48:53,1420840133
3804,53090,2015-01-09 21:59:33.0,23197,0,2015-01-09 21:59:33,1420840773
3807,53154,2015-01-09 22:08:14.0,136976,0,2015-01-09 22:08:14,1420841294
3808,53159,2015-01-09 22:10:05.0,55180,0,2015-01-09 22:10:05,1420841405
3820,53418,2015-01-09 22:52:57.0,148703,0,2015-01-09 22:52:57,1420843977
3822,53430,2015-01-09 22:55:40.0,8129,0,2015-01-09 22:55:40,1420844140
3825,53485,2015-01-09 23:05:06.0,120026,0,2015-01-09 23:05:06,1420844706
3827,53493,2015-01-09 23:06:12.0,57996,0,2015-01-09 23:06:12,1420844772
3828,53507,2015-01-09 23:08:15.0,27100,0,2015-01-09 23:08:15,1420844895
3829,53511,2015-01-09 23:09:29.0,94460,0,2015-01-09 23:09:29,1420844969
3833,53552,2015-01-09 23:17:39.0,55001,0,2015-01-09 23:17:39,1420845459
3834,53555,2015-01-09 23:17:59.0,86449,0,2015-01-09 23:17:59,1420845479
3837,53637,2015-01-09 23:35:28.0,117799,0,2015-01-09 23:35:28,1420846528
3838,53638,2015-01-09 23:35:45.0,112199,0,2015-01-09 23:35:45,1420846545
3843,53744,2015-01-10 00:03:04.0,116273,0,2015-01-10 00:03:04,1420848184
3847,53802,2015-01-10 00:13:52.0,111739,0,2015-01-10 00:13:52,1420848832
3858,53993,2015-01-10 02:26:26.0,113464,0,2015-01-10 02:26:26,1420856786
3859,53997,2015-01-10 02:34:36.0,149541,0,2015-01-10 02:34:36,1420857276
3860,53998,2015-01-10 02:39:20.0,60400,0,2015-01-10 02:39:20,1420857560
3861,54012,2015-01-10 03:18:56.0,49105,0,2015-01-10 03:18:56,1420859936
3865,54051,2015-01-10 04:42:28.0,41394,0,2015-01-10 04:42:28,1420864948
3866,54052,2015-01-10 04:43:51.0,74756,0,2015-01-10 04:43:51,1420865031
3868,54076,2015-01-10 06:15:12.0,34524,0,2015-01-10 06:15:12,1420870512
3870,54109,2015-01-10 07:02:29.0,157297,0,2015-01-10 07:02:29,1420873349
3872,54141,2015-01-10 07:26:12.0,105491,0,2015-01-10 07:26:12,1420874772
3874,54159,2015-01-10 07:33:56.0,48668,0,2015-01-10 07:33:56,1420875236
3875,54164,2015-01-10 07:36:02.0,56020,0,2015-01-10 07:36:02,1420875362
3879,54218,2015-01-10 08:08:17.0,133829,0,2015-01-10 08:08:17,1420877297
3882,54236,2015-01-10 08:13:53.0,80507,0,2015-01-10 08:13:53,1420877633
3888,54344,2015-01-10 08:48:09.0,147404,0,2015-01-10 08:48:09,1420879689
3892,54380,2015-01-10 08:56:33.0,171449,0,2015-01-10 08:56:33,1420880193
3894,54428,2015-01-10 09:05:01.0,10459,0,2015-01-10 09:05:01,1420880701
3902,54540,2015-01-10 09:25:51.0,1297,0,2015-01-10 09:25:51,1420881951
3905,54626,2015-01-10 09:39:27.0,52893,0,2015-01-10 09:39:27,1420882767
3906,54629,2015-01-10 09:39:59.0,151951,0,2015-01-10 09:39:59,1420882799
3909,54672,2015-01-10 09:45:07.0,161941,0,2015-01-10 09:45:07,1420883107
3916,54749,2015-01-10 09:56:08.0,129646,0,2015-01-10 09:56:08,1420883768
3918,54760,2015-01-10 09:57:21.0,111648,0,2015-01-10 09:57:21,1420883841
3919,54770,2015-01-10 09:58:46.0,142098,0,2015-01-10 09:58:46,1420883926
3927,54826,2015-01-10 10:04:10.0,103712,0,2015-01-10 10:04:10,1420884250
3940,54975,2015-01-10 10:22:54.0,135398,0,2015-01-10 10:22:54,1420885374
3960,55253,2015-01-10 10:55:54.0,86231,0,2015-01-10 10:55:54,1420887354
3966,55345,2015-01-10 11:09:09.0,170450,0,2015-01-10 11:09:09,1420888149
3969,55361,2015-01-10 11:12:04.0,56549,0,2015-01-10 11:12:04,1420888324
3971,55375,2015-01-10 11:13:59.0,37160,0,2015-01-10 11:13:59,1420888439
3987,55553,2015-01-10 11:39:44.0,59055,0,2015-01-10 11:39:44,1420889984
3988,55556,2015-01-10 11:40:07.0,160067,0,2015-01-10 11:40:07,1420890007
3994,55662,2015-01-10 11:59:02.0,107182,0,2015-01-10 11:59:02,1420891142
4002,55736,2015-01-10 12:11:57.0,85987,0,2015-01-10 12:11:57,1420891917
4007,55776,2015-01-10 12:18:58.0,60948,0,2015-01-10 12:18:58,1420892338
4020,56040,2015-01-10 13:06:17.0,140314,0,2015-01-10 13:06:17,1420895177
4023,56093,2015-01-10 13:12:51.0,93216,0,2015-01-10 13:12:51,1420895571
4028,56112,2015-01-10 13:14:35.0,59055,0,2015-01-10 13:14:35,1420895675
4039,56244,2015-01-10 13:40:34.0,93216,0,2015-01-10 13:40:34,1420897234
4041,56274,2015-01-10 13:46:24.0,46826,0,2015-01-10 13:46:24,1420897584
4042,56294,2015-01-10 13:50:34.0,120335,0,2015-01-10 13:50:34,1420897834
4043,56314,2015-01-10 13:54:05.0,120335,0,2015-01-10 13:54:05,1420898045
4053,56462,2015-01-10 14:16:28.0,94990,0,2015-01-10 14:16:28,1420899388
4054,56472,2015-01-10 14:18:07.0,154000,0,2015-01-10 14:18:07,1420899487
4066,56634,2015-01-10 14:45:01.0,119494,0,2015-01-10 14:45:01,1420901101
4084,56799,2015-01-10 15:08:24.0,87705,0,2015-01-10 15:08:24,1420902504
4104,57086,2015-01-10 15:48:48.0,52893,0,2015-01-10 15:48:48,1420904928
4106,57094,2015-01-10 15:50:39.0,52893,0,2015-01-10 15:50:39,1420905039
4118,57234,2015-01-10 16:11:47.0,22919,0,2015-01-10 16:11:47,1420906307
4122,57293,2015-01-10 16:22:18.0,120880,0,2015-01-10 16:22:18,1420906938
4123,57345,2015-01-10 16:29:45.0,31309,0,2015-01-10 16:29:45,1420907385
4127,57448,2015-01-10 16:45:23.0,100251,0,2015-01-10 16:45:23,1420908323
4134,57482,2015-01-10 16:49:43.0,31309,0,2015-01-10 16:49:43,1420908583
4144,57585,2015-01-10 17:08:17.0,50389,0,2015-01-10 17:08:17,1420909697
4154,57688,2015-01-10 17:27:55.0,93216,0,2015-01-10 17:27:55,1420910875
4155,57689,2015-01-10 17:28:20.0,120880,0,2015-01-10 17:28:20,1420910900
4156,57695,2015-01-10 17:30:00.0,46890,0,2015-01-10 17:30:00,1420911000
4165,57956,2015-01-10 18:24:41.0,151951,0,2015-01-10 18:24:41,1420914281
4167,57982,2015-01-10 18:33:35.0,111648,0,2015-01-10 18:33:35,1420914815
4169,58035,2015-01-10 18:46:46.0,165314,0,2015-01-10 18:46:46,1420915606
4175,58113,2015-01-10 19:06:49.0,74756,0,2015-01-10 19:06:49,1420916809
4179,58156,2015-01-10 19:14:03.0,168626,0,2015-01-10 19:14:03,1420917243
4188,58308,2015-01-10 19:43:50.0,162667,0,2015-01-10 19:43:50,1420919030
4190,58328,2015-01-10 19:46:49.0,88035,0,2015-01-10 19:46:49,1420919209
4201,58475,2015-01-10 20:07:36.0,117799,0,2015-01-10 20:07:36,1420920456
4202,58485,2015-01-10 20:08:49.0,133989,0,2015-01-10 20:08:49,1420920529
4209,58582,2015-01-10 20:22:45.0,168167,0,2015-01-10 20:22:45,1420921365
4226,58775,2015-01-10 20:54:51.0,160662,0,2015-01-10 20:54:51,1420923291
4228,58783,2015-01-10 20:56:40.0,168167,0,2015-01-10 20:56:40,1420923400
4230,58798,2015-01-10 20:58:30.0,73272,0,2015-01-10 20:58:30,1420923510
4232,58807,2015-01-10 21:00:03.0,147907,0,2015-01-10 21:00:03,1420923603
4238,58867,2015-01-10 21:11:05.0,95036,0,2015-01-10 21:11:05,1420924265
4242,58947,2015-01-10 21:21:07.0,81550,0,2015-01-10 21:21:07,1420924867
4247,59012,2015-01-10 21:31:03.0,135241,0,2015-01-10 21:31:03,1420925463
4248,59017,2015-01-10 21:31:42.0,69557,0,2015-01-10 21:31:42,1420925502
4250,59054,2015-01-10 21:37:28.0,12695,0,2015-01-10 21:37:28,1420925848
4254,59144,2015-01-10 21:49:39.0,29698,0,2015-01-10 21:49:39,1420926579
4258,59205,2015-01-10 21:56:58.0,134315,0,2015-01-10 21:56:58,1420927018
4260,59222,2015-01-10 21:59:59.0,135398,0,2015-01-10 21:59:59,1420927199
4273,59408,2015-01-10 22:27:32.0,112199,0,2015-01-10 22:27:32,1420928852
4275,59458,2015-01-10 22:36:27.0,158884,0,2015-01-10 22:36:27,1420929387
4279,59517,2015-01-10 22:46:49.0,120335,0,2015-01-10 22:46:49,1420930009
4281,59521,2015-01-10 22:47:06.0,27771,0,2015-01-10 22:47:06,1420930026
4290,59619,2015-01-10 23:00:53.0,17065,0,2015-01-10 23:00:53,1420930853
4293,59668,2015-01-10 23:12:05.0,37222,0,2015-01-10 23:12:05,1420931525
4296,59710,2015-01-10 23:19:56.0,109055,0,2015-01-10 23:19:56,1420931996
4297,59759,2015-01-10 23:29:55.0,95458,0,2015-01-10 23:29:55,1420932595
4302,59871,2015-01-11 00:01:27.0,171266,0,2015-01-11 00:01:27,1420934487
4308,60000,2015-01-11 00:17:27.0,120026,0,2015-01-11 00:17:27,1420935447
4310,60006,2015-01-11 00:18:28.0,120026,0,2015-01-11 00:18:28,1420935508
4311,60015,2015-01-11 00:19:33.0,120026,0,2015-01-11 00:19:33,1420935573
4315,60075,2015-01-11 00:36:18.0,172171,0,2015-01-11 00:36:18,1420936578
4317,60104,2015-01-11 00:42:25.0,157344,0,2015-01-11 00:42:25,1420936945
4318,60107,2015-01-11 00:42:42.0,74075,0,2015-01-11 00:42:42,1420936962
4320,60123,2015-01-11 00:50:47.0,5553,0,2015-01-11 00:50:47,1420937447
4322,60176,2015-01-11 01:13:15.0,172171,0,2015-01-11 01:13:15,1420938795
4325,60258,2015-01-11 02:30:08.0,129227,0,2015-01-11 02:30:08,1420943408
4326,60261,2015-01-11 02:35:16.0,143911,0,2015-01-11 02:35:16,1420943716
4327,60267,2015-01-11 02:44:04.0,96899,0,2015-01-11 02:44:04,1420944244
4328,60283,2015-01-11 03:05:16.0,86748,0,2015-01-11 03:05:16,1420945516
4329,60284,2015-01-11 03:12:29.0,86748,0,2015-01-11 03:12:29,1420945949
4343,60517,2015-01-11 07:46:27.0,105491,0,2015-01-11 07:46:27,1420962387
4350,60586,2015-01-11 08:08:24.0,37279,0,2015-01-11 08:08:24,1420963704
4358,60704,2015-01-11 08:36:44.0,54364,0,2015-01-11 08:36:44,1420965404
4364,60824,2015-01-11 08:55:50.0,150718,0,2015-01-11 08:55:50,1420966550
4366,60848,2015-01-11 08:59:37.0,26308,0,2015-01-11 08:59:37,1420966777
4380,61001,2015-01-11 09:24:15.0,40559,0,2015-01-11 09:24:15,1420968255
4381,61013,2015-01-11 09:25:32.0,162692,0,2015-01-11 09:25:32,1420968332
4383,61060,2015-01-11 09:30:57.0,19691,0,2015-01-11 09:30:57,1420968657
4388,61141,2015-01-11 09:40:28.0,82796,0,2015-01-11 09:40:28,1420969228
4390,61195,2015-01-11 09:48:25.0,109174,0,2015-01-11 09:48:25,1420969705
4392,61200,2015-01-11 09:48:47.0,21381,0,2015-01-11 09:48:47,1420969727
4402,61521,2015-01-11 10:21:16.0,95458,0,2015-01-11 10:21:16,1420971676
4413,61740,2015-01-11 10:42:19.0,90108,0,2015-01-11 10:42:19,1420972939
4415,61754,2015-01-11 10:43:49.0,80329,0,2015-01-11 10:43:49,1420973029
4417,61802,2015-01-11 10:48:09.0,77904,0,2015-01-11 10:48:09,1420973289
4425,61871,2015-01-11 10:54:29.0,158594,0,2015-01-11 10:54:29,1420973669
4436,61968,2015-01-11 11:01:29.0,121988,0,2015-01-11 11:01:29,1420974089
4453,62201,2015-01-11 11:32:08.0,108480,0,2015-01-11 11:32:08,1420975928
4456,62214,2015-01-11 11:33:19.0,108480,0,2015-01-11 11:33:19,1420975999
4464,62320,2015-01-11 11:46:37.0,9903,0,2015-01-11 11:46:37,1420976797
4465,62324,2015-01-11 11:47:10.0,31114,0,2015-01-11 11:47:10,1420976830
4466,62326,2015-01-11 11:47:15.0,9903,0,2015-01-11 11:47:15,1420976835
4481,62488,2015-01-11 12:06:49.0,38207,0,2015-01-11 12:06:49,1420978009
4488,62657,2015-01-11 12:33:47.0,153558,0,2015-01-11 12:33:47,1420979627
4496,62816,2015-01-11 12:57:28.0,65532,0,2015-01-11 12:57:28,1420981048
4499,62864,2015-01-11 13:05:09.0,122020,0,2015-01-11 13:05:09,1420981509
4504,62918,2015-01-11 13:13:35.0,70270,0,2015-01-11 13:13:35,1420982015
4506,62941,2015-01-11 13:16:33.0,19540,0,2015-01-11 13:16:33,1420982193
4507,62950,2015-01-11 13:17:38.0,120335,0,2015-01-11 13:17:38,1420982258
4509,62972,2015-01-11 13:21:21.0,166314,0,2015-01-11 13:21:21,1420982481
4513,63015,2015-01-11 13:29:58.0,93902,0,2015-01-11 13:29:58,1420982998
4520,63128,2015-01-11 13:47:18.0,135435,0,2015-01-11 13:47:18,1420984038
4526,63149,2015-01-11 13:50:42.0,91997,0,2015-01-11 13:50:42,1420984242
4536,63267,2015-01-11 14:04:52.0,37160,0,2015-01-11 14:04:52,1420985092
4543,63377,2015-01-11 14:20:52.0,64278,0,2015-01-11 14:20:52,1420986052
4552,63546,2015-01-11 14:43:43.0,112933,0,2015-01-11 14:43:43,1420987423
4555,63566,2015-01-11 14:46:17.0,94990,0,2015-01-11 14:46:17,1420987577
4561,63602,2015-01-11 14:50:08.0,6748,0,2015-01-11 14:50:08,1420987808
4562,63630,2015-01-11 14:55:38.0,77205,0,2015-01-11 14:55:38,1420988138
4567,63666,2015-01-11 15:01:12.0,88035,0,2015-01-11 15:01:12,1420988472
4568,63675,2015-01-11 15:02:09.0,77205,0,2015-01-11 15:02:09,1420988529
4574,63806,2015-01-11 15:16:57.0,87022,0,2015-01-11 15:16:57,1420989417
4575,63813,2015-01-11 15:17:47.0,27863,0,2015-01-11 15:17:47,1420989467
4576,63836,2015-01-11 15:20:13.0,8677,0,2015-01-11 15:20:13,1420989613
4595,64035,2015-01-11 15:45:20.0,7129,0,2015-01-11 15:45:20,1420991120
4599,64054,2015-01-11 15:47:33.0,68846,0,2015-01-11 15:47:33,1420991253
4607,64138,2015-01-11 15:59:22.0,51546,0,2015-01-11 15:59:22,1420991962
4609,64151,2015-01-11 16:01:14.0,73033,0,2015-01-11 16:01:14,1420992074
4638,64561,2015-01-11 16:56:10.0,50965,0,2015-01-11 16:56:10,1420995370
4642,64660,2015-01-11 17:12:55.0,54106,0,2015-01-11 17:12:55,1420996375
4643,64671,2015-01-11 17:15:15.0,54106,0,2015-01-11 17:15:15,1420996515
4646,64725,2015-01-11 17:24:42.0,130070,0,2015-01-11 17:24:42,1420997082
4647,64738,2015-01-11 17:27:14.0,83225,0,2015-01-11 17:27:14,1420997234
4659,64903,2015-01-11 17:54:26.0,63052,0,2015-01-11 17:54:26,1420998866
4677,65051,2015-01-11 18:16:05.0,98303,0,2015-01-11 18:16:05,1421000165
4678,65056,2015-01-11 18:17:26.0,134255,0,2015-01-11 18:17:26,1421000246
4679,65064,2015-01-11 18:18:23.0,141144,0,2015-01-11 18:18:23,1421000303
4684,65158,2015-01-11 18:39:07.0,23376,0,2015-01-11 18:39:07,1421001547
4688,65200,2015-01-11 18:48:28.0,125016,0,2015-01-11 18:48:28,1421002108
4692,65238,2015-01-11 18:56:54.0,113100,0,2015-01-11 18:56:54,1421002614
4696,65272,2015-01-11 19:04:02.0,58851,0,2015-01-11 19:04:02,1421003042
4701,65340,2015-01-11 19:20:22.0,56502,0,2015-01-11 19:20:22,1421004022
4708,65367,2015-01-11 19:25:14.0,100834,0,2015-01-11 19:25:14,1421004314
4712,65397,2015-01-11 19:30:43.0,69642,0,2015-01-11 19:30:43,1421004643
4717,65580,2015-01-11 20:00:21.0,69642,0,2015-01-11 20:00:21,1421006421
4718,65587,2015-01-11 20:01:07.0,120335,0,2015-01-11 20:01:07,1421006467
4719,65590,2015-01-11 20:01:19.0,90076,0,2015-01-11 20:01:19,1421006479
4724,65687,2015-01-11 20:12:23.0,30540,0,2015-01-11 20:12:23,1421007143
4729,65787,2015-01-11 20:28:42.0,97699,0,2015-01-11 20:28:42,1421008122
4731,65851,2015-01-11 20:36:23.0,50296,0,2015-01-11 20:36:23,1421008583
4733,65927,2015-01-11 20:46:16.0,37160,0,2015-01-11 20:46:16,1421009176
4734,65936,2015-01-11 20:47:48.0,158432,0,2015-01-11 20:47:48,1421009268
4738,65964,2015-01-11 20:51:05.0,122083,0,2015-01-11 20:51:05,1421009465
4746,66033,2015-01-11 21:02:02.0,63650,0,2015-01-11 21:02:02,1421010122
4752,66117,2015-01-11 21:15:24.0,40822,0,2015-01-11 21:15:24,1421010924
4753,66130,2015-01-11 21:18:25.0,130157,0,2015-01-11 21:18:25,1421011105
4757,66182,2015-01-11 21:26:26.0,59055,0,2015-01-11 21:26:26,1421011586
4758,66186,2015-01-11 21:27:20.0,59055,0,2015-01-11 21:27:20,1421011640
4766,66286,2015-01-11 21:40:50.0,8632,0,2015-01-11 21:40:50,1421012450
4774,66398,2015-01-11 21:53:41.0,54479,0,2015-01-11 21:53:41,1421013221
4776,66471,2015-01-11 22:01:54.0,139508,0,2015-01-11 22:01:54,1421013714
4777,66472,2015-01-11 22:01:56.0,63052,0,2015-01-11 22:01:56,1421013716
4779,66507,2015-01-11 22:07:02.0,5121,0,2015-01-11 22:07:02,1421014022
4788,66602,2015-01-11 22:19:16.0,127826,0,2015-01-11 22:19:16,1421014756
4790,66623,2015-01-11 22:21:04.0,18252,0,2015-01-11 22:21:04,1421014864
4791,66629,2015-01-11 22:23:26.0,158884,0,2015-01-11 22:23:26,1421015006
4792,66634,2015-01-11 22:23:47.0,86617,0,2015-01-11 22:23:47,1421015027
4795,66686,2015-01-11 22:30:59.0,158884,0,2015-01-11 22:30:59,1421015459
4799,66742,2015-01-11 22:39:20.0,135398,0,2015-01-11 22:39:20,1421015960
4811,67015,2015-01-11 23:18:17.0,106390,0,2015-01-11 23:18:17,1421018297
4812,67030,2015-01-11 23:20:36.0,158215,0,2015-01-11 23:20:36,1421018436
4813,67033,2015-01-11 23:20:47.0,158215,0,2015-01-11 23:20:47,1421018447
4814,67034,2015-01-11 23:20:52.0,31990,0,2015-01-11 23:20:52,1421018452
4815,67045,2015-01-11 23:23:09.0,133882,0,2015-01-11 23:23:09,1421018589
4818,67064,2015-01-11 23:26:36.0,99710,0,2015-01-11 23:26:36,1421018796
4825,67128,2015-01-11 23:39:17.0,53558,0,2015-01-11 23:39:17,1421019557
4838,67250,2015-01-12 00:03:13.0,67091,0,2015-01-12 00:03:13,1421020993
4840,67282,2015-01-12 00:13:23.0,96257,0,2015-01-12 00:13:23,1421021603
4858,67652,2015-01-12 06:39:19.0,141552,0,2015-01-12 06:39:19,1421044759
4861,67690,2015-01-12 07:16:03.0,72582,0,2015-01-12 07:16:03,1421046963
4864,67727,2015-01-12 07:31:28.0,27842,0,2015-01-12 07:31:28,1421047888
4866,67742,2015-01-12 07:41:08.0,96292,0,2015-01-12 07:41:08,1421048468
4869,67770,2015-01-12 07:57:58.0,6816,0,2015-01-12 07:57:58,1421049478
4871,67799,2015-01-12 08:05:58.0,6816,0,2015-01-12 08:05:58,1421049958
4872,67807,2015-01-12 08:08:16.0,95913,0,2015-01-12 08:08:16,1421050096
4874,67837,2015-01-12 08:19:52.0,28011,0,2015-01-12 08:19:52,1421050792
4875,67845,2015-01-12 08:22:58.0,107039,0,2015-01-12 08:22:58,1421050978
4877,67862,2015-01-12 08:29:50.0,151487,0,2015-01-12 08:29:50,1421051390
4881,67946,2015-01-12 08:52:23.0,41984,0,2015-01-12 08:52:23,1421052743
4889,68041,2015-01-12 09:11:38.0,27251,0,2015-01-12 09:11:38,1421053898
4898,68150,2015-01-12 09:28:20.0,173517,0,2015-01-12 09:28:20,1421054900
4902,68189,2015-01-12 09:34:13.0,112199,0,2015-01-12 09:34:13,1421055253
4906,68226,2015-01-12 09:38:35.0,161652,0,2015-01-12 09:38:35,1421055515
4907,68230,2015-01-12 09:38:53.0,129698,0,2015-01-12 09:38:53,1421055533
4912,68307,2015-01-12 09:51:23.0,73649,0,2015-01-12 09:51:23,1421056283
4914,68319,2015-01-12 09:53:40.0,119937,0,2015-01-12 09:53:40,1421056420
4916,68323,2015-01-12 09:54:09.0,5788,0,2015-01-12 09:54:09,1421056449
4917,68331,2015-01-12 09:55:18.0,119937,0,2015-01-12 09:55:18,1421056518
4925,68376,2015-01-12 10:00:45.0,73788,0,2015-01-12 10:00:45,1421056845
4935,68564,2015-01-12 10:21:47.0,22176,0,2015-01-12 10:21:47,1421058107
4942,68662,2015-01-12 10:31:42.0,22176,0,2015-01-12 10:31:42,1421058702
4955,68797,2015-01-12 10:49:45.0,91533,0,2015-01-12 10:49:45,1421059785
4961,68841,2015-01-12 10:57:13.0,58000,0,2015-01-12 10:57:13,1421060233
4963,68856,2015-01-12 10:57:56.0,41171,0,2015-01-12 10:57:56,1421060276
4968,68928,2015-01-12 11:06:30.0,117576,0,2015-01-12 11:06:30,1421060790
4975,69088,2015-01-12 11:24:15.0,105213,0,2015-01-12 11:24:15,1421061855
4981,69223,2015-01-12 11:45:30.0,57583,0,2015-01-12 11:45:30,1421063130
4989,69344,2015-01-12 12:03:39.0,77206,0,2015-01-12 12:03:39,1421064219
4990,69349,2015-01-12 12:05:29.0,50826,0,2015-01-12 12:05:29,1421064329
4998,69450,2015-01-12 12:24:04.0,88770,0,2015-01-12 12:24:04,1421065444
5004,69502,2015-01-12 12:34:41.0,108994,0,2015-01-12 12:34:41,1421066081
5006,69533,2015-01-12 12:40:49.0,88035,0,2015-01-12 12:40:49,1421066449
5023,69757,2015-01-12 13:18:28.0,11518,0,2015-01-12 13:18:28,1421068708
5026,69805,2015-01-12 13:26:32.0,129221,0,2015-01-12 13:26:32,1421069192
5029,69823,2015-01-12 13:29:27.0,136658,0,2015-01-12 13:29:27,1421069367
5032,69851,2015-01-12 13:33:18.0,37160,0,2015-01-12 13:33:18,1421069598
5055,70041,2015-01-12 14:11:49.0,69707,0,2015-01-12 14:11:49,1421071909
5061,70103,2015-01-12 14:23:09.0,124766,0,2015-01-12 14:23:09,1421072589
5064,70158,2015-01-12 14:30:45.0,172801,0,2015-01-12 14:30:45,1421073045
5066,70198,2015-01-12 14:36:20.0,83762,0,2015-01-12 14:36:20,1421073380
5071,70268,2015-01-12 14:45:36.0,100190,0,2015-01-12 14:45:36,1421073936
5079,70383,2015-01-12 15:06:38.0,57219,0,2015-01-12 15:06:38,1421075198
5098,70669,2015-01-12 15:54:09.0,38679,0,2015-01-12 15:54:09,1421078049
5104,70717,2015-01-12 16:02:20.0,151799,0,2015-01-12 16:02:20,1421078540
5108,70732,2015-01-12 16:03:59.0,151799,0,2015-01-12 16:03:59,1421078639
5113,70760,2015-01-12 16:06:57.0,161074,0,2015-01-12 16:06:57,1421078817
5118,70807,2015-01-12 16:14:10.0,21564,0,2015-01-12 16:14:10,1421079250
5124,70902,2015-01-12 16:27:28.0,78589,0,2015-01-12 16:27:28,1421080048
5127,70929,2015-01-12 16:32:00.0,39332,0,2015-01-12 16:32:00,1421080320
5142,71113,2015-01-12 17:04:00.0,166186,0,2015-01-12 17:04:00,1421082240
5149,71197,2015-01-12 17:21:01.0,48784,0,2015-01-12 17:21:01,1421083261
5164,71346,2015-01-12 17:42:38.0,167566,0,2015-01-12 17:42:38,1421084558
5165,71348,2015-01-12 17:43:42.0,167566,0,2015-01-12 17:43:42,1421084622
5177,71554,2015-01-12 18:29:59.0,35759,0,2015-01-12 18:29:59,1421087399
5180,71639,2015-01-12 18:47:55.0,12998,0,2015-01-12 18:47:55,1421088475
5185,71724,2015-01-12 19:06:26.0,120680,0,2015-01-12 19:06:26,1421089586
5192,71793,2015-01-12 19:15:33.0,136437,0,2015-01-12 19:15:33,1421090133
5193,71800,2015-01-12 19:17:24.0,1538,0,2015-01-12 19:17:24,1421090244
5195,71842,2015-01-12 19:24:00.0,41768,0,2015-01-12 19:24:00,1421090640
5197,71851,2015-01-12 19:25:51.0,111648,0,2015-01-12 19:25:51,1421090751
5215,72070,2015-01-12 20:05:26.0,174909,0,2015-01-12 20:05:26,1421093126
5217,72093,2015-01-12 20:10:00.0,67974,0,2015-01-12 20:10:00,1421093400
5220,72146,2015-01-12 20:19:12.0,3906,0,2015-01-12 20:19:12,1421093952
5232,72243,2015-01-12 20:34:36.0,174909,0,2015-01-12 20:34:36,1421094876
5242,72393,2015-01-12 21:01:26.0,83225,0,2015-01-12 21:01:26,1421096486
5245,72497,2015-01-12 21:14:16.0,51508,0,2015-01-12 21:14:16,1421097256
5246,72501,2015-01-12 21:14:48.0,51355,0,2015-01-12 21:14:48,1421097288
5247,72508,2015-01-12 21:15:51.0,4254,0,2015-01-12 21:15:51,1421097351
5248,72513,2015-01-12 21:16:50.0,72618,0,2015-01-12 21:16:50,1421097410
